C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_108.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_108.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_108.jpg,0,1,0,30.18678
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_176.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_176.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_176.jpg,0,1,0,30.18971
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_244.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_244.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_244.jpg,0,1,0,30.1902
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_313.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_313.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_313.jpg,0,1,0,30.19029
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_384.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_384.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_384.jpg,0,1,0,30.19028
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_454.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_454.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_454.jpg,-0.05,1,0,30.18982
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_525.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_525.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_525.jpg,-0.25,1,0,30.17516
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_594.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_594.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_594.jpg,0,1,0,30.19078
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_666.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_666.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_666.jpg,0,1,0,30.19009
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_739.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_739.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_739.jpg,0,1,0,30.19004
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_811.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_811.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_811.jpg,0,1,0,30.19029
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_881.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_881.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_881.jpg,0,1,0,30.1903
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_15_950.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_15_950.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_15_950.jpg,0,1,0,30.19077
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_017.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_017.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_017.jpg,-0.2,1,0,30.18011
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_087.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_087.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_087.jpg,0,1,0,30.18465
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_161.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_161.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_161.jpg,0,1,0,30.1898
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_229.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_229.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_229.jpg,0,1,0,30.19018
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_297.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_297.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_297.jpg,0,1,0,30.19027
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_364.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_364.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_364.jpg,0,1,0,30.19031
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_433.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_433.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_433.jpg,0,1,0,30.19031
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_504.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_504.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_504.jpg,0,1,0,30.19032
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_579.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_579.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_579.jpg,-0.05,1,0,30.18973
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_652.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_652.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_652.jpg,-0.2,1,0,30.17993
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_725.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_725.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_725.jpg,0,1,0,30.18303
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_796.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_796.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_796.jpg,0,1,0,30.18955
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_871.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_871.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_871.jpg,0,1,0,30.19037
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_16_943.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_16_943.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_16_943.jpg,0,1,0,30.19026
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_011.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_011.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_011.jpg,0,1,0,30.1903
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_078.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_078.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_078.jpg,0,1,0,30.19028
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_151.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_151.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_151.jpg,-0.15,1,0,30.18456
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_220.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_220.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_220.jpg,-0.35,1,0,30.16377
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_286.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_286.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_286.jpg,0,1,0,30.18904
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_357.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_357.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_357.jpg,0,1,0,30.18964
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_429.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_429.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_429.jpg,0,1,0,30.19016
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_499.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_499.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_499.jpg,0,1,0,30.19025
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_568.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_568.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_568.jpg,0,1,0,30.1903
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_640.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_640.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_640.jpg,0,1,0,30.19031
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_714.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_714.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_714.jpg,-0.05,1,0,30.18976
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_781.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_781.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_781.jpg,-0.25,1,0,30.17497
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_855.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_855.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_855.jpg,-0.4,1,0,30.15743
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_922.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_922.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_922.jpg,0,1,0,30.18657
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_17_991.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_17_991.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_17_991.jpg,0,1,0,30.18936
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_066.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_066.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_066.jpg,0,1,0,30.1901
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_133.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_133.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_133.jpg,0,1,0,30.19026
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_202.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_202.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_202.jpg,0,1,0,30.19032
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_274.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_274.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_274.jpg,0,1,0,30.19031
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_345.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_345.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_345.jpg,-0.2,1,0,30.18021
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_421.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_421.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_421.jpg,0,1,0,30.19068
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_491.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_491.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_491.jpg,0,1,0,30.18985
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_561.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_561.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_561.jpg,0,1,0,30.19021
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_629.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_629.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_629.jpg,0,1,0,30.19009
C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\center_2024_01_03_20_17_18_698.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\left_2024_01_03_20_17_18_698.jpg,C:\Users\David\Documents\DKIT\Y4\SmartTech\SmartTech_CA2\IMG\right_2024_01_03_20_17_18_698.jpg,0,1,0,30.18997
